City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Rio de Janeiro,UberX,COMPLETED,2023-06-04 08:09:13 +0000 UTC,2023-06-04 08:11:31 +0000 UTC,-22.964596,-43.174103,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",2023-06-04 08:23:55 +0000 UTC,-22.913054,-43.167034,"Aeroporto do Santos Dumont (SDU) - Centro - Rio de Janeiro - RJ, 20021-340",6.07,24.93,BRL
Rio de Janeiro,UberX,COMPLETED,2023-06-03 01:50:00 +0000 UTC,2023-06-03 01:51:35 +0000 UTC,-22.965847,-43.21783,"R. Saturnino de Brito, 84 - Lagoa - Rio de Janeiro - RJ, 22470-030",2023-06-03 02:01:29 +0000 UTC,-22.950588,-43.18468,"Rua Nelson Mandela, 100 - Botafogo - Rio de Janeiro - RJ, 22260-005",2.61,13.97,BRL
Rio de Janeiro,UberX,COMPLETED,2023-06-01 01:27:46 +0000 UTC,2023-06-01 01:30:39 +0000 UTC,-22.94493,-43.184,"Rua Muniz Barreto, 386 - Botafogo - Rio de Janeiro - RJ, 22251-090",2023-06-01 01:35:07 +0000 UTC,-22.96455,-43.174,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",2.04,10.9,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-31 11:18:14 +0000 UTC,2023-05-31 11:21:21 +0000 UTC,-22.964724,-43.174397,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-05-31 11:29:30 +0000 UTC,-22.944588,-43.18232,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.19,11.92,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-28 15:24:36 +0000 UTC,2023-05-28 15:27:23 +0000 UTC,-22.972336,-43.187828,"Av. Nossa Sra de Copacabana 1º - 2º e 3º Pavimentos, 749-A - Copacabana - Rio de Janeiro - RJ, 20050-002",2023-05-28 15:34:37 +0000 UTC,-22.963488,-43.175373,"Rua Ministro Viveiros de Castro, 32 - Copacabana - Rio de Janeiro - RJ, 22021-010",1.22,12.91,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-28 14:07:23 +0000 UTC,2023-05-28 14:12:49 +0000 UTC,-22.965525,-43.18296,"R. Tonelero, 51 - Copacabana - Rio de Janeiro - RJ, 22030-000",2023-05-28 14:20:41 +0000 UTC,-22.972683,-43.188145,"Av. Nossa Senhora de Copacabana, 759 - Copacabana - Rio de Janeiro - RJ, 22050-002",1.08,8.95,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-27 15:33:05 +0000 UTC,2023-05-27 15:34:56 +0000 UTC,-22.978642,-43.190784,"Av. Nossa Senhora de Copacabana Loja B, 1058 - Copacabana - Rio de Janeiro - RJ, 22060-002",2023-05-27 15:46:43 +0000 UTC,-22.96459,-43.17469,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",1.51,11.91,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-27 15:06:53 +0000 UTC,2023-05-27 15:08:05 +0000 UTC,-22.965424,-43.182762,"R. Tonelero, 51 - Copacabana - Rio de Janeiro - RJ, 22030-000",2023-05-27 15:17:16 +0000 UTC,-22.978651,-43.19062,"Av. Nossa Senhora de Copacabana Loja B, 1058 - Copacabana - Rio de Janeiro - RJ, 22060-002",1.35,9.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-25 18:34:44 +0000 UTC,2023-05-25 18:37:04 +0000 UTC,-22.94474,-43.18232,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-05-25 18:42:50 +0000 UTC,-22.964436,-43.174107,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.85,10.91,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-25 11:43:26 +0000 UTC,2023-05-25 11:47:06 +0000 UTC,-22.964647,-43.17457,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-05-25 12:00:57 +0000 UTC,-22.94461,-43.182293,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",4.74,26.65,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-16 21:16:04 +0000 UTC,2023-05-16 21:18:37 +0000 UTC,-22.944376,-43.182175,"Praia de Botafogo, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-05-16 21:25:15 +0000 UTC,-22.964542,-43.174023,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.96,10.92,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-16 11:31:09 +0000 UTC,2023-05-16 11:33:55 +0000 UTC,-22.964745,-43.17454,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-05-16 11:42:12 +0000 UTC,-22.94448,-43.182262,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.18,11.92,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-12 00:43:19 +0000 UTC,2023-05-12 00:50:05 +0000 UTC,-22.950674,-43.18237,"R. Voluntários da Pátria, 24 - Botafogo - Rio de Janeiro - RJ, 22270-010",2023-05-12 00:57:06 +0000 UTC,-22.964432,-43.17386,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.56,9.91,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-11 21:38:54 +0000 UTC,2023-05-11 21:41:39 +0000 UTC,-22.964523,-43.173916,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",2023-05-11 21:59:12 +0000 UTC,-22.951164,-43.18353,"Rua Voluntários da Pátria, 45 - Botafogo - Rio de Janeiro - RJ, 22270-900",2.79,19.94,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-10 22:18:01 +0000 UTC,2023-05-10 22:27:36 +0000 UTC,-22.965471,-43.18302,"Rua Tonelero, 100 - Copacabana - Rio de Janeiro - RJ, 22030-002",2023-05-10 22:34:21 +0000 UTC,-22.964483,-43.174057,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.05,9.9,BRL
Rio de Janeiro,,UNFULFILLED,2023-05-10 22:14:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-10 21:07:35 +0000 UTC,2023-05-10 21:10:26 +0000 UTC,-22.96472,-43.174538,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-05-10 21:20:38 +0000 UTC,-22.965454,-43.182842,"R. Tonelero, 51 - Copacabana - Rio de Janeiro - RJ, 22030-000",0.74,9.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-05 23:09:11 +0000 UTC,2023-05-05 23:12:42 +0000 UTC,-22.972433,-43.187817,"Av. Nossa Sra de Copacabana 1º - 2º e 3º Pavimentos, 749-A - Copacabana - Rio de Janeiro - RJ, 20050-002",2023-05-05 23:20:15 +0000 UTC,-22.964676,-43.17465,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",1.06,11.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-05 21:07:29 +0000 UTC,2023-05-05 21:09:33 +0000 UTC,-22.964436,-43.179127,"Rua Barata Ribeiro, 194 - Copacabana - Rio de Janeiro - RJ, 22011-002",2023-05-05 21:22:44 +0000 UTC,-22.972794,-43.18816,"Av. Nossa Senhora de Copacabana, 759 - Copacabana - Rio de Janeiro - RJ, 22050-002",1.19,9.96,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-04 21:17:16 +0000 UTC,2023-05-04 21:22:07 +0000 UTC,-22.94442,-43.1822,"Praia de Botafogo, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-05-04 21:28:53 +0000 UTC,-22.96454,-43.17399,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.96,13.96,BRL
Rio de Janeiro,UberX,COMPLETED,2023-05-04 12:05:55 +0000 UTC,2023-05-04 12:13:47 +0000 UTC,-22.963537,-43.175648,"Rua Ministro Viveiros de Castro, 34 - Copacabana - Rio de Janeiro - RJ, 22021-010",2023-05-04 12:22:17 +0000 UTC,-22.944578,-43.182316,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.23,12.93,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-30 03:03:02 +0000 UTC,2023-04-30 03:08:26 +0000 UTC,-22.98448,-43.22761,"Rua Dias Ferreira, 190 - Leblon - Rio de Janeiro - RJ, 22450-002",2023-04-30 03:25:29 +0000 UTC,-22.96451,-43.17397,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",4.26,24.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-28 22:32:33 +0000 UTC,2023-04-28 22:41:55 +0000 UTC,-22.972528,-43.187912,"Av. Nossa Sra de Copacabana 1º - 2º e 3º Pavimentos, 749-A - Copacabana - Rio de Janeiro - RJ, 20050-002",2023-04-28 22:51:48 +0000 UTC,-22.964169,-43.174152,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.45,9.95,BRL
Rio de Janeiro,UberX,CANCELED,2023-04-28 22:29:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-22.97305,-43.18817,"Av. Nossa Senhora de Copacabana, 787, Loja A - Copacabana - Rio de Janeiro - RJ, 22050-001",1970-01-01 00:00:00 +0000 UTC,-22.97304,-43.18815,"Av. Nossa Senhora de Copacabana, 787, Loja A - Copacabana - Rio de Janeiro - RJ, 22050-001",0.00,0,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-28 20:17:38 +0000 UTC,2023-04-28 20:36:06 +0000 UTC,-22.964653,-43.174484,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-28 20:45:26 +0000 UTC,-22.972893,-43.18818,"Av. Nossa Senhora de Copacabana, 759 - Copacabana - Rio de Janeiro - RJ, 22050-002",1.46,9.92,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-27 19:43:17 +0000 UTC,2023-04-27 19:46:43 +0000 UTC,-22.964684,-43.17466,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-27 19:52:07 +0000 UTC,-22.965206,-43.17883,"R. Min Viveiros de Castro, 134 - Copacabana - Rio de Janeiro - RJ, 22021-010",0.45,8.9,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-25 20:04:05 +0000 UTC,2023-04-25 20:06:07 +0000 UTC,-22.96516,-43.19021,"R. Figueiredo de Magalhães, 875 - Copacabana - Rio de Janeiro - RJ, 22031-011",2023-04-25 20:19:23 +0000 UTC,-22.964592,-43.174725,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",1.30,10.96,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-25 18:25:53 +0000 UTC,2023-04-25 18:36:57 +0000 UTC,-22.96472,-43.17455,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-25 18:46:14 +0000 UTC,-22.96522,-43.19027,"R. Figueiredo de Magalhães, 875 - Copacabana - Rio de Janeiro - RJ, 22031-011",1.43,9.9,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-20 23:00:40 +0000 UTC,2023-04-20 23:10:15 +0000 UTC,-22.94469,-43.182247,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-04-20 23:15:06 +0000 UTC,-22.964306,-43.174095,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.93,12.9,BRL
Rio de Janeiro,,UNFULFILLED,2023-04-20 22:55:58 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-22.93897,-43.17356,"Avenida Oswaldo Cruz, 67 - Flamengo - Rio de Janeiro - RJ, 22250-020",1970-01-01 00:00:00 +0000 UTC,-22.93895,-43.17354,"Avenida Oswaldo Cruz, 67 - Flamengo - Rio de Janeiro - RJ, 22250-020",0.00,0,BRL
Rio de Janeiro,,UNFULFILLED,2023-04-20 22:47:57 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,-22.94272,-43.18292,"R. Muniz Barreto, 51 - Botafogo - Rio de Janeiro - RJ, 22251-090",1970-01-01 00:00:00 +0000 UTC,-22.9474,-43.18261,"Praia de Botafogo, 400 - Botafogo - Rio de Janeiro - RJ, 22250-040",0.00,0,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-20 15:23:16 +0000 UTC,2023-04-20 15:33:21 +0000 UTC,-22.964626,-43.174595,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-20 15:42:12 +0000 UTC,-22.94475,-43.182384,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.22,13.96,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-19 22:54:22 +0000 UTC,2023-04-19 22:57:09 +0000 UTC,-22.972486,-43.187828,"Av. Nossa Sra de Copacabana 1º - 2º e 3º Pavimentos, 749-A - Copacabana - Rio de Janeiro - RJ, 20050-002",2023-04-19 23:04:32 +0000 UTC,-22.964474,-43.17397,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.10,9.91,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-19 21:28:18 +0000 UTC,2023-04-19 21:31:03 +0000 UTC,-22.964735,-43.17446,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-19 21:45:27 +0000 UTC,-22.97252,-43.18788,"R. Sete de Setembro, 111 - Centro - Rio de Janeiro - RJ, 20050-006",1.49,8.99,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-15 15:33:56 +0000 UTC,2023-04-15 15:37:42 +0000 UTC,-22.950054,-43.16701,"Rua Marechal Cantuária, 42 - Urca - Rio de Janeiro - RJ, 22291-060",2023-04-15 15:46:18 +0000 UTC,-22.964506,-43.173943,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",2.60,12.92,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-15 13:49:03 +0000 UTC,2023-04-15 13:52:57 +0000 UTC,-22.96474,-43.174572,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-15 14:01:24 +0000 UTC,-22.954865,-43.16535,"Pç. General Tibúrcio - Urca - Rio de Janeiro - RJ, 22290-270",1.91,10.97,BRL
Rio de Janeiro,,UNFULFILLED,2023-04-15 13:45:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-13 20:45:00 +0000 UTC,2023-04-13 20:48:00 +0000 UTC,-22.94484,-43.18232,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-04-13 20:53:47 +0000 UTC,-22.9645,-43.17396,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.94,11.97,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-13 11:47:06 +0000 UTC,2023-04-13 12:02:10 +0000 UTC,-22.964617,-43.174625,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-13 12:11:08 +0000 UTC,-22.944464,-43.18223,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.36,19.97,BRL
Rio de Janeiro,UberX,CANCELED,2023-04-13 11:42:40 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Rio de Janeiro,,UNFULFILLED,2023-04-13 11:37:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Rio de Janeiro,,UNFULFILLED,2023-04-13 11:33:19 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,,,,1970-01-01 00:00:00 +0000 UTC,,,,0.00,0,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-10 23:02:00 +0000 UTC,2023-04-10 23:05:08 +0000 UTC,-22.94471,-43.18231,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-04-10 23:11:46 +0000 UTC,-22.96451,-43.174,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.95,10.9,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-10 11:39:16 +0000 UTC,2023-04-10 11:46:42 +0000 UTC,-22.964746,-43.17458,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-10 11:55:35 +0000 UTC,-22.944601,-43.182323,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.20,11.93,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-08 17:43:17 +0000 UTC,2023-04-08 17:47:38 +0000 UTC,-22.915178,-43.17899,"R. Joaquim Silva - Santa Teresa - Rio de Janeiro - RJ, 20241-120",2023-04-08 17:57:15 +0000 UTC,-22.964495,-43.173893,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",4.72,17.9,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-08 17:06:59 +0000 UTC,2023-04-08 17:12:31 +0000 UTC,-22.91061,-43.17729,Cinelândia,2023-04-08 17:17:15 +0000 UTC,-22.915073,-43.178837,"R. Joaquim Silva - Santa Teresa - Rio de Janeiro - RJ, 20241-120",0.62,8.91,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-08 14:07:45 +0000 UTC,2023-04-08 14:12:11 +0000 UTC,-22.964548,-43.173965,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",2023-04-08 14:30:04 +0000 UTC,-22.901257,-43.1761,"R. Primeiro de Março, 66 - Centro - Rio de Janeiro - RJ, 20010-000",6.90,29.94,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-06 23:02:58 +0000 UTC,2023-04-06 23:06:52 +0000 UTC,-22.944704,-43.182304,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-04-06 23:12:54 +0000 UTC,-22.964481,-43.1739,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.95,21.95,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-06 11:32:35 +0000 UTC,2023-04-06 11:42:41 +0000 UTC,-22.964674,-43.17452,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-06 11:51:30 +0000 UTC,-22.944431,-43.182198,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.19,8.99,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-04 22:12:47 +0000 UTC,2023-04-04 22:17:33 +0000 UTC,-22.972479,-43.187813,"Av. Nossa Sra de Copacabana 1º - 2º e 3º Pavimentos, 749-A - Copacabana - Rio de Janeiro - RJ, 20050-002",2023-04-04 22:27:08 +0000 UTC,-22.964504,-43.173847,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.11,11.95,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-04 20:43:25 +0000 UTC,2023-04-04 20:50:19 +0000 UTC,-22.964703,-43.17455,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-04 20:58:33 +0000 UTC,-22.973751,-43.188774,"Av. Nossa Senhora de Copacabana, 759 - Copacabana - Rio de Janeiro - RJ, 22050-002",1.37,10.93,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-01 13:19:03 +0000 UTC,2023-04-01 13:22:52 +0000 UTC,-22.965542,-43.183155,"R. Tonelero, 51 - Copacabana - Rio de Janeiro - RJ, 22030-000",2023-04-01 13:30:17 +0000 UTC,-22.964674,-43.174606,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",0.99,8.99,BRL
Rio de Janeiro,UberX,COMPLETED,2023-04-01 12:14:52 +0000 UTC,2023-04-01 12:21:47 +0000 UTC,-22.96464,-43.174614,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-04-01 12:29:15 +0000 UTC,-22.966475,-43.182472,"R. República do Perú, 305 - Copacabana - Rio de Janeiro - RJ, 22021-040",0.77,8.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-31 22:09:15 +0000 UTC,2023-03-31 22:11:14 +0000 UTC,-22.944803,-43.18237,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-03-31 22:17:29 +0000 UTC,-22.96452,-43.17385,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.94,9.97,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-31 15:46:36 +0000 UTC,2023-03-31 15:55:10 +0000 UTC,-22.967562,-43.18409,"R. Barata Ribeiro, 348 - Copacabana, Rio de Janeiro - RJ, 22040-002, Brasil",2023-03-31 16:10:26 +0000 UTC,-22.94383,-43.18239,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",3.08,16.99,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-31 15:27:48 +0000 UTC,2023-03-31 15:34:14 +0000 UTC,-22.96467,-43.1746,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-03-31 15:43:53 +0000 UTC,-22.967682,-43.184105,"R. Barata Ribeiro, 348 - Copacabana, Rio de Janeiro - RJ, 22040-002, Brasil",0.85,7.38,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-30 15:08:41 +0000 UTC,2023-03-30 15:11:26 +0000 UTC,-22.967289,-43.183628,"Rua Barata Ribeiro, 323 - Copacabana - Rio de Janeiro - RJ, 22040-001",2023-03-30 15:17:38 +0000 UTC,-22.964594,-43.174465,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",0.81,8.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-30 14:28:06 +0000 UTC,2023-03-30 14:33:33 +0000 UTC,-22.964344,-43.17483,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-03-30 14:38:12 +0000 UTC,-22.968216,-43.18288,"Av. Nossa Sra. de Copacabana, 435 - Copacabana, Rio de Janeiro - RJ, 22050-002, Brasil",0.75,8.96,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-29 22:30:05 +0000 UTC,2023-03-29 22:34:30 +0000 UTC,-22.972376,-43.187977,"Av. Nossa Sra de Copacabana 1º - 2º e 3º Pavimentos, 749-A - Copacabana - Rio de Janeiro - RJ, 20050-002",2023-03-29 22:43:19 +0000 UTC,-22.96456,-43.17392,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.47,14.12,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-29 21:09:18 +0000 UTC,2023-03-29 21:17:04 +0000 UTC,-22.964783,-43.17455,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-03-29 21:30:19 +0000 UTC,-22.972904,-43.188076,"Av. Nossa Senhora de Copacabana, 759 - Copacabana - Rio de Janeiro - RJ, 22050-002",1.45,10.94,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-29 16:20:43 +0000 UTC,2023-03-29 16:29:56 +0000 UTC,-22.969906,-43.187668,"Rua Barata Ribeiro, 488 - Copacabana - Rio de Janeiro - RJ, 22040-002",2023-03-29 16:43:20 +0000 UTC,-22.964771,-43.174526,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",1.15,9.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-29 15:52:44 +0000 UTC,2023-03-29 16:05:11 +0000 UTC,-22.964796,-43.176205,"Avenida Nossa Senhora de Copacabana, 152 - Copacabana - Rio de Janeiro - RJ, 22020-001",2023-03-29 16:12:44 +0000 UTC,-22.969723,-43.187527,"Rua Barata Ribeiro, 488 - Copacabana - Rio de Janeiro - RJ, 22040-002",1.01,10.95,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-28 18:27:06 +0000 UTC,2023-03-28 18:34:29 +0000 UTC,-22.965195,-43.19034,"R. Figueiredo de Magalhães, 875 - Copacabana - Rio de Janeiro - RJ, 22031-011",2023-03-28 18:45:43 +0000 UTC,-22.964613,-43.17462,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",1.30,11.02,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-28 16:00:03 +0000 UTC,2023-03-28 16:06:03 +0000 UTC,-22.964605,-43.174595,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-03-28 16:18:13 +0000 UTC,-22.965397,-43.190205,"R. Figueiredo de Magalhães, 875 - Copacabana - Rio de Janeiro - RJ, 22031-011",1.38,9.98,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-22 22:55:50 +0000 UTC,2023-03-22 22:58:57 +0000 UTC,-22.944704,-43.182278,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-03-22 23:04:50 +0000 UTC,-22.964636,-43.173874,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",1.96,10.95,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-22 11:48:35 +0000 UTC,2023-03-22 11:53:53 +0000 UTC,-22.964678,-43.174587,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",2023-03-22 12:02:16 +0000 UTC,-22.944645,-43.182312,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2.21,17.05,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-21 00:49:42 +0000 UTC,2023-03-21 00:52:56 +0000 UTC,-22.983051,-43.20886,"R. Garcia D’Ávila Loja D, 134 - Ipanema - Rio de Janeiro - RJ, 22421-010",2023-03-21 01:06:37 +0000 UTC,-22.964544,-43.173923,"Avenida Princesa Isabel, 7 - Rio de Janeiro - Rio de Janeiro - RJ, 22011-011",3.29,19.92,BRL
Rio de Janeiro,UberX,COMPLETED,2023-03-20 20:58:34 +0000 UTC,2023-03-20 21:03:22 +0000 UTC,-22.94461,-43.182274,"Pr. De Botafogo 2º And, 300 - Botafogo - Rio de Janeiro - RJ, 22250-040",2023-03-20 21:08:59 +0000 UTC,-22.964722,-43.174534,"Avenida Prado Júnior, 48 - Copacabana - Rio de Janeiro - RJ, 22011-010",1.96,10.97,BRL
